uf,year,dcl_sobre_rcl_ext,primario_sobre_rcl_ext,encargos_sobre_rcl_ext,crescimento_pib_pct,teto,d_lag1,d_lag2,d_lag1_teto,d_lag2_teto,primario_teto,yvar
ES,2003,1.02,0.1530891236454744,0.044596593131597403,1.579147943365622,13,1.16,NA,15.079999999999998,NA,1.990158607391167,-0.10795863319447883
ES,2004,0.73,0.1095781160196924,0.04017822575683844,18.256345873297494,13,1.02,1.16,13.26,15.079999999999998,1.424515508256001,-0.02469906560573775
ES,2005,0.44,0.1074749841046358,0.02923521735588702,10.734795715066037,13,0.73,1.02,9.49,13.26,1.3971747933602656,-0.00530021473151539
ES,2006,0.34,0.03819403426830009,0.02616750235380477,9.137118444240544,13,0.44,0.73,5.72,9.49,0.4965224454879012,0.00313615325377705
ES,2007,0.19,0.04801537703007844,0.02254822265145304,9.470588774590947,13,0.34,0.44,4.42,5.72,0.6241999013910198,0.01996166820751894
ES,2008,0.1,0.11902986722762512,0.01891780150396157,12.461863493551274,13,0.19,0.34,2.47,4.42,1.5473882739591265,0.07082008125019137
ES,2009,0.08,-0.05119466909077419,0.01862475597874059,-8.463510092083727,13,0.1,0.19,1.3,2.47,-0.6655306981800645,-0.07558660909760834
ES,2010,0.17,-0.12347491506423952,0.0169310175092922,17.34054803826226,13,0.08,0.1,1.04,1.3,-1.6051738958351138,0.03578930160552645
ES,2011,0.14,0.01011248394197999,0.01536530070199543,16.493505424292266,13,0.17,0.08,2.21,1.04,0.13146229124573988,0.15094468167399702
ES,2012,0.15,0.02697367615279577,0.01442247469707534,4.608473260313417,13,0.14,0.17,1.8200000000000005,2.21,0.350657789986345,0.17073992142161795
ES,2013,0.21,-0.07527802370450955,0.01825715314569591,-5.5003114356947265,13,0.15,0.14,1.95,1.8200000000000005,-0.9786143081586242,0.10087503729614578
ES,2014,0.27,-0.09629876912406576,0.0212736460659677,3.2774870201728534,13,0.21,0.15,2.73,1.95,-1.2518839986128547,0.12981058438758705
ES,2015,0.31365011230057954,0.01727416874656579,0.02539137717600548,-14.277273771655906,13,0.27,0.21,3.51,2.73,0.2245641937053553,-0.02057684021100014
ES,2016,0.264091743834237,0.02663721589961127,0.02647122314221708,-16.519030145428502,13,0.31365011230057954,0.27,4.077451459907534,3.51,0.3462838066949465,-0.19478226253672432
ES,2017,0.1733785216027054,0.04201629391581101,0.02368792828725609,0.3272816566224579,13,0.264091743834237,0.31365011230057954,3.433192669845081,4.077451459907534,0.5462118209055431,-0.1865788741189439
ES,2018,0.18953287873220015,0.06273669670506261,0.02419426057145129,16.55758150401152,13,0.1733785216027054,0.264091743834237,2.2539207808351702,3.433192669845081,0.815577057165814,-0.0319814808965941
ES,2019,0.1404071653350826,0.1424453286533293,0.02940256608899277,-3.3696637069722035,13,0.18953287873220015,0.1733785216027054,2.463927423518602,2.2539207808351702,1.8517892724932807,-0.06870833036375255
ES,2020,0.09048854688723865,0.08979437367872536,0.01854270198833679,-2.3354484238855666,13,0.1404071653350826,0.18953287873220015,1.8252931493560736,2.463927423518602,1.1673268578234297,-0.098578808304348
ES,2021,-0.00815006822508826,0.11318217301297684,0.026518462436941,24.27478209139766,13,0.09048854688723865,0.1404071653350826,1.1763511095341024,1.8252931493560736,1.471368249168699,0.10944667357044194
ES,2022,-0.04146024343993847,0.0259163763240942,0.02469974654418951,-10.352103460274977,13,-0.00815006822508826,0.09048854688723865,-0.1059508869261474,1.1763511095341024,0.3369128922132246,-0.01047880776590512
ES,2023,-0.06627007228599936,-0.02091212898812421,0.0262965707258714,9.896465025232182,13,-0.04146024343993847,-0.00815006822508826,-0.5389831647192,-0.1059508869261474,-0.27185767684561474,0.07251947491540311
ES,2024,-0.09729674859106788,0.01764626677365726,0.02342372143781429,NA,13,-0.06627007228599936,-0.04146024343993847,-0.8615109397179918,-0.5389831647192,0.2294014680575444,NA
GO,2002,2.77,0.0919147814667462,0.06575822625522515,NA,15,NA,NA,NA,NA,1.378721722001193,0.03568047292639401
GO,2003,2.4,0.05323275439671389,0.0558891471980626,2.808225585367774,15,2.77,NA,41.55,NA,0.7984913159507083,-6.147058301916104e-4
GO,2004,2.21,0.03775699268498394,0.04811673146618139,5.230267795828203,15,2.4,2.77,36,41.55,0.5663548902747592,-0.01398107894642545
GO,2005,1.85,0.05259259552875948,0.0501215977775275,-1.3725722882935942,15,2.21,2.4,33.15,36,0.7888889329313922,-0.09285649562998108
GO,2006,1.82,0.08496809094362504,0.0690972466165901,9.367162419227348,15,1.85,2.21,27.75,33.15,1.2745213641543756,-0.06928893181076988
GO,2007,1.61,0.0541237519318713,0.0533389204491161,12.262586905133466,15,1.82,1.85,27.3,27.75,0.8118562789780694,-0.01979199030625244
GO,2008,1.4,0.07910283736210331,0.05703066263929434,9.212280345692305,15,1.61,1.82,24.15,27.3,1.1865425604315498,0.00336782862923124
GO,2009,1.28,0.03785693213607633,0.06134947775820018,7.426031353813523,15,1.4,1.61,21,24.15,0.5678539820411449,0.01285520698267959
GO,2010,1.3,-0.01631606607696345,0.06149102904963709,9.456953439977768,15,1.28,1.4,19.2,21,-0.24474099115445183,0.04546480022098931
GO,2011,1.01,0.11868801213878316,0.06381097744632758,6.53542637515776,15,1.3,1.28,19.5,19.2,1.7803201820817471,0.05686030205213233
GO,2012,1.02,-0.00804557225264409,0.06733529416628281,8.530759847151748,15,1.01,1.3,15.15,19.5,-0.12068358378966146,0.0936432040928973
GO,2013,0.92,0.04970998919672096,0.078515713072403015,2.6691996535207263,15,1.02,1.01,15.3,15.15,0.7456498379508144,0.08215902267378174
GO,2014,0.9,-0.01260763637565473,0.06325722711841125,2.5728314824937426,15,0.92,1.02,13.8,15.3,-0.18911454563482097,0.07647677077142526
GO,2015,0.9860615569020266,3.4702618541412455e-4,0.05813079224891641,-3.4927317884723585,15,0.9,0.92,13.5,13.8,0.00520539278121186,0.01524576713850896
GO,2016,0.9510873738052014,0.05811343076261079,0.04808235157827822,-3.7326670742555135,15,0.9860615569020266,0.9,14.7909233535304,13.5,0.8717014614391618,-0.04516824320318349
GO,2017,0.92029087863636,0.03516272817884372,0.04611410399254621,2.0873459505256653,15,0.9510873738052014,0.9860615569020266,14.26631060707802,14.7909233535304,0.5274409226826559,-0.04582843713251319
GO,2018,0.9219005689631145,0.04839912754409004,0.0539154127470552,-1.6588694205969534,15,0.92029087863636,0.9510873738052014,13.8043631795454,14.26631060707802,0.7259869131613506,-0.08462149546829222
GO,2019,0.7842932868558188,0.09470139742957424,0.09421024138521115,2.8011161333856505,15,0.9219005689631145,0.92029087863636,13.828508534446716,13.8043631795454,1.4205209614436136,-0.08114938026912016
GO,2020,0.7241501336361736,0.10269466931423672,0.11222036889785708,4.063584789288499,15,0.7842932868558188,0.9219005689631145,11.764399302837282,13.828508534446716,1.5404200397135508,-0.06805606901022646
GO,2021,0.4586352005224727,0.10653589380066442,0.04924370140373524,11.080432687508646,15,0.7241501336361736,0.7842932868558188,10.862252004542604,11.764399302837282,1.5980384070099662,0.00802047109552021
GO,2022,0.3251567080937924,0.06350547430067226,0.04279079032564281,8.123891854128606,15,0.4586352005224727,0.7241501336361736,6.879528007837091,10.862252004542604,0.952582114510084,0.05584698012435371
GO,2023,0.2949876071093522,0.04760368782352359,0.04223005221567006,1.0583010281907113,15,0.3251567080937924,0.4586352005224727,4.877350621406886,6.879528007837091,0.7140553173528539,0.03573600089904231
GO,2024,0.24295943760982616,0.05551903551499045,0.03795702944515851,NA,15,0.2949876071093522,0.3251567080937924,4.424814106640283,4.877350621406886,0.8327855327248567,NA
MA,2002,2.73,-0.04031270012512144,0.0612071427871259,NA,13,NA,NA,NA,NA,-0.5240651016265787,-0.00691208689528827
MA,2003,2.22,-0.09269721194897636,0.05748621145223656,6.764970346029586,13,2.73,NA,35.49,NA,-1.2050637553366927,-0.01412597368856139
MA,2004,1.74,0.2156494939434116,0.06717068831341355,6.43314079301831,13,2.22,2.73,28.860000000000003,35.49,2.803443421264351,-0.02438361729450123
MA,2005,1.33,0.2827888894227615,0.05947942348004703,6.160967725586164,13,1.74,2.22,22.62,28.860000000000003,3.676255562495899,-0.03692225574447119
MA,2006,1.15,0.14777361497055783,0.0626713564391394,13.59668864243564,13,1.33,1.74,17.29,22.62,1.921056994617252,0.01897067493752636
MA,2007,0.91,0.22980712724420185,0.06554470682756494,-0.20020185708166105,13,1.15,1.33,14.95,17.29,2.987492654174624,-0.05306743267921763
MA,2008,0.74,0.18688171124149955,0.06986774880819116,16.8018534239587,13,0.91,1.15,11.83,14.95,2.429462246139494,0.03439812780540305
MA,2009,0.68,0.05859924568366372,0.07600591643640627,3.0361848542325376,13,0.74,0.91,9.62,11.83,0.7617901938876284,-1.797174443291839e-4
MA,2010,0.64,4.115178114666894e-4,0.08147436183961966,7.545984876283707,13,0.68,0.74,8.84,9.62,0.00534973154906696,0.01225644662526366
MA,2011,0.47,0.1325561138336979,0.08168736968799013,5.590246713082059,13,0.64,0.68,8.32,8.84,1.7232294798380725,0.01133804017304836
MA,2012,0.41,0.09739350704669546,0.07896051162434282,10.05969818188488,13,0.47,0.64,6.109999999999999,8.32,1.266115591607041,0.05757416058807295
MA,2013,0.38,0.02963726850936123,0.05075748665400707,5.373028222531495,13,0.41,0.47,5.33,6.109999999999999,0.38528449062169606,0.06657793764475181
MA,2014,0.46,-0.10707460906973588,0.02517797123458062,6.75561674250118,13,0.38,0.41,4.94,5.33,-1.3919699179065663,0.09491169529623704
MA,2015,0.6015297383904329,-0.02158983759037696,0.03233239268495963,-6.331967721713061,13,0.46,0.38,5.98,4.94,-0.2806678886749005,-0.00190067847115919
MA,2016,0.43704022576860574,0.04368622529688501,0.03132345246573787,-0.02859966420749593,13,0.6015297383904329,0.46,7.819886599075628,5.98,0.5679209288595052,-0.02955104871580933
